p-value	FDR_BH	f-score	row_number	mz	retention_time	mock_6hr_01	mock_6hr_02	mock_6hr_03	yf_6hr_01	yf_6hr_02	yf_6hr_03
0.0012863911542151335	0.030389322706217716	8.06065498928358	row_7343	684.9084	40.0	14.35	12.951505147720107	14.42574111496464	17.69349638254297	18.15051601173779	17.90518477338871
0.0012951481177763751	0.030389322706217716	-8.046298953106387	row_236	116.0335	83.0	21.34	21.460099144442378	21.297083525908928	20.775062649860143	20.696329444389253	20.531556463082516
0.0013005636008304171	0.030389322706217716	8.037480863240981	row_5225	730.2524	39.0	16.33	16.608523996065024	16.811340705707906	17.9690006514753	18.449417183992413	18.124049080863198
0.0013012830656302145	0.030389322706217716	-8.036312770349586	row_3007	740.9089	44.0	18.21	18.44227270225517	18.157063551768214	16.81596426668444	16.975525196667878	16.40440095070654
0.0013029478658333942	0.030389322706217716	-8.033612931810467	row_4283	869.8656	300.0	14.33	13.747876014408398	13.039238788720688	10.39773518674238	10.770749138140822	10.286622451300731
0.0013030509789139098	0.030389322706217716	-8.0334458517346	row_2306	471.0572	92.0	18.24	18.45275126629054	18.350766082640533	12.326265069268691	11.646838780956106	14.017737788246691
0.001303757059191079	0.030389322706217716	-8.03230218850469	row_1572	257.0543	100.0	17.91	18.379401318042934	17.90219180062043	13.183389461502607	13.079503020383449	14.705597040309355
0.001308134385167909	0.030402716306446025	-8.025229140381445	row_6010	482.0149	94.0	15.76	16.797138148701727	16.59724843474377	9.50999920907154	11.255175175932802	11.495587197350261
0.0013445496664435791	0.0311584770528012	7.967500535984812	row_1732	288.0706	434.0	18.15	17.488723375036294	18.391545562824177	22.30564192170642	21.273517914949913	21.188149385505966
0.0013494743566017948	0.031182218153269797	7.959842100099019	row_1616	267.0988	209.0	16.08	15.738803181129127	15.822438311254501	16.8873912993706	16.996139070616476	16.74833057673787
0.001368771386011987	0.03146675414045485	-7.930162910839283	row_2001	350.983	145.0	16.6	16.91240235309082	16.719586875294706	15.836393532702822	15.625316453034916	15.476833171409917
0.0013696598425113557	0.03146675414045485	-7.928808929238602	row_1370	223.0731	518.0	17.1	16.76570245659561	17.056017586809784	15.520073816521258	15.32641528078029	14.872350798385153
0.0013768526464030674	0.031541366498545914	-7.917887157978615	row_7116	562.9521	44.0	16.17	16.514216919746673	16.148674152723668	11.703829498717871	12.409552117054115	10.390843550098106
0.0014017092939516116	0.03197187648527655	-7.880680599633548	row_2679	707.4172	42.0	16.6	16.891445225020078	16.627833044881502	13.469097592247245	13.048582209460557	14.34082319451855
0.001410448721030025	0.03197187648527655	-7.867792480887197	row_2491	614.1602	295.0	16.34	17.027666557479915	17.03562784671796	11.173228684477827	8.276470390360842	8.577396431023812
0.00141154339676094	0.03197187648527655	-7.866185114182171	row_2011	354.0771	540.0	18.71	18.285094241724586	18.289596862365062	16.928206746619832	16.635396276516065	16.300179851909167
0.001415105539401754	0.03197187648527655	7.86096529575457	row_2294	464.12699999999995	161.0	16.89	16.377995587286836	16.52588434442239	17.948592927850683	18.06806051594341	17.800963674591337
0.0014156403096670293	0.03197187648527655	7.860183068302748	row_7406	152.8692	546.0	13.43	13.05629078807383	12.927095218215662	14.285406537231927	14.378177079144926	14.392933743917236
0.0014251450493030229	0.032095872307542725	7.846340820915662	row_7808	125.515	349.0	8.99	9.975592961674387	8.19667551691277	13.377262835936468	13.388711129612373	14.236602095721176
0.0014366519590092595	0.0321946587414345	7.829734711886278	row_7732	305.1077	77.0	14.15	13.601176117913187	13.008654178582955	16.19352869613362	16.511713032824495	16.790019016256817
0.0014400383950930729	0.0321946587414345	7.824878908135079	row_7152	629.0488	444.0	11.29	9.210657787092211	10.602664847747862	15.948636012638216	15.151197352217233	15.393456292372019
0.0014416119861705504	0.0321946587414345	7.822627342380696	row_643	150.9762	116.0	15.89	15.843588821482848	15.292305068867108	17.285341910050633	17.77946628066308	17.65505413627502
0.0014550508901925282	0.032404267039245864	7.803521329551411	row_7869	302.0834	462.0	8.99	9.577407528330243	9.318111221963026	15.49966609289664	15.058434919448556	13.32987853618403
0.0014648632758140392	0.03247239508083256	-7.789708426336424	row_2256	449.0716	98.0	20.27	20.39128561283441	20.542663142511483	13.877252064739585	16.25403960846706	14.820240248986467
0.0014662332237874364	0.03247239508083256	7.787789053214231	row_2682	708.0972	38.0	13.33	13.66404750212542	14.150479623725033	15.744558776392044	16.326188167287143	16.373134621067326
0.0014793120196260761	0.032671545847819006	-7.769575855530683	row_5142	681.4906	39.0	16.04	16.786659584666353	16.321986943504164	14.009902268299596	14.553395007707982	14.02815989812643
0.0014880626081798971	0.03277427149421013	7.757500822486818	row_355	129.0527	45.0	16.16	16.702831072383375	16.138479282677757	17.754719553416823	17.89284258738035	17.769697344952128
0.0014974012479757471	0.0328893488394673	7.744710800888101	row_6208	176.0368	171.0	15.66	15.623538976740033	15.3738640292344	16.275159590632086	16.429257537030114	16.4773557198647
0.0015080405219305123	0.03303228485708067	7.730259104016043	row_6855	207.9975	72.0	14.9	14.96338944251158	14.874315396984741	15.479258369272022	15.707771948829295	15.789496467802037
0.0015388639149763932	0.03353658859015518	-7.689092193439816	row_983	177.1112	540.0	14.66	15.340617747784982	13.477618200694879	10.173250226871595	10.276016163374546	10.390843550098106
0.0015394531597982427	0.03353658859015518	-7.688315166595349	row_5740	227.9427	507.0	15.66	14.617596829344295	15.873412661484059	11.346694335287072	12.234334188491058	11.370521878793413
0.0015461524613266226	0.03357404221334753	7.679506685817092	row_6838	194.0477	71.0	15.53	16.053160102190297	15.50639733983125	17.02004150293061	17.161050062205234	17.1756370818071
0.001552726853318446	0.03357404221334753	7.670908191190406	row_7728	270.063	106.0	12.66	12.207527101208678	10.87792633898747	16.234344143382852	15.882989877392353	16.341868291428113
0.0015537705589666775	0.03357404221334753	7.669547292523585	row_979	177.0595	275.0	16.89	16.702831072383375	16.59724843474377	17.560846178982963	17.439337360511267	17.415345609041058
0.0015644114235819013	0.033712855341070894	-7.6557367272163726	row_757	159.0492	70.0	19.06	19.626350438252235	19.237719776634826	17.85675817153991	17.61455528907432	17.9572953227874
0.0015708081974808255	0.033737938497429745	-7.64749024546177	row_2468	592.1295	44.0	15.99	17.121973633798266	16.83173044579973	13.193593323314914	11.739601213724782	12.58990873472268
0.0015740151419063532	0.033737938497429745	-7.643371579174341	row_2930	733.9334	40.0	16.81	16.042681538154923	16.403545903871454	12.428303687391775	13.048582209460557	13.736340821493785
0.0015792563454472782	0.033759771341847565	-7.6366626012258125	row_1432	233.0241	93.0	16.14	16.346559895180718	16.434130514009187	9.754891892566945	9.544223638199428	6.659728213152146
0.0016066107488565122	0.034141241145960864	7.602088866117797	row_7296	370.9827	97.0	13.86	14.324197036353873	14.150479623725033	15.213957962152001	15.377949965651778	15.164169875017798
0.0016067013334417474	0.034141241145960864	-7.60197558585328	row_3711	801.9143	39.0	17.15	16.430388407463695	16.73997661538653	14.94865755503198	15.223345911037315	14.934883457663577
0.0016099121841184798	0.034141241145960864	-7.59796535785885	row_7083	488.0367	92.0	13.77	14.785253853910252	14.578664165653311	11.407917506160924	11.883898331364945	11.10996913179998
0.0016167597818763778	0.03419575252936942	-7.589445897810223	row_5083	407.1514	43.0	17.16	17.080059377656777	17.270109857773924	16.356790485130556	16.522019969798794	16.20638086299153
0.0016436198019202882	0.034672138037869935	-7.5564534196522315	row_5922	349.8556	527.0	13.87	13.779311706514516	13.946582222806803	13.36705897412416	13.326869507766586	13.173546887987971
0.0016500498905194785	0.03467761066588072	7.548654031744534	row_4457	917.8369	43.0	18.31	17.98121588469879	18.187648161905948	18.907755938207686	19.016298717578774	18.895285211963756
0.0016564019169054926	0.03467761066588072	7.540986119821931	row_1984	347.0807	174.0	12.06	10.447128343266138	10.164285435773673	15.622112434644343	15.625316453034916	15.185014094777273
0.0016568914664623435	0.03467761066588072	7.540396663754767	row_2222	433.241	374.0	16.53	16.503738355711302	16.576858694651946	17.03024536474292	17.130129251282344	17.30070240036395
0.001663179054166261	0.03471831994271347	-7.532844994466865	row_6620	657.1193	296.0	12.26	13.129640736321436	12.998459308537043	9.85693051069003	10.25540228942595	9.244411463327
0.0016746451941756512	0.034856244592156825	-7.5191640601669	row_6471	175.9888	199.0	14.73	15.686410360952268	15.791853701116768	11.060986204542434	12.19310644059387	11.995848471577652
0.0016813256269961453	0.034856244592156825	7.511246489236497	row_1012	180.1011	66.0	15.92	16.49325979167593	15.567566560106716	18.04042768416146	18.573100427683983	18.467978706894527
0.0016842568269082583	0.034856244592156825	-7.507784725258848	row_3419	774.9053	41.0	18.57	18.49466552243203	18.320181472502796	17.142487844678314	16.40864366308152	16.779596906377083
0.001687225347988079	0.034856244592156825	7.504286463351553	row_6320	428.148	41.0	15.96	16.15794574254402	16.01614084212682	16.581275445001342	16.625089339541766	16.769174796497346
0.001701117708983717	0.035052670317847465	7.488015450579066	row_2572	681.5126	39.0	9.97	11.01297080117624	10.164285435773673	14.183367919108841	13.563929058175429	14.95572767742305
0.001707547015060095	0.03505280465877875	-7.480540791165388	row_6987	319.093	64.0	15.68	13.716440322302281	15.068017927857058	10.520181528490083	9.595758323070916	10.015647594427563
0.0017098929101843291	0.03505280465877875	7.4778221260120885	row_5016	170.0367	164.0	15.22	15.110089339006793	15.118992278086615	15.42823906021048	15.429484650523266	15.403878402251756
0.0017179497851914853	0.035055597795519304	-7.468519963045058	row_1814	303.0645	539.0	16.6	16.252252818862367	16.230233113090957	14.295610399044234	13.39901806658667	14.267868425360387
0.0017187985410686136	0.035055597795519304	-7.467543160351567	row_4515	936.8553	41.0	20.08	20.003578743525637	19.829022239297686	19.264891101638483	19.294586015884803	19.072461079919293
0.0017280552000865812	0.03515471074985297	7.456928541151215	row_1908	330.0407	110.0	14.62	15.298703491643492	15.098602537994793	16.509848412315183	16.76938645718193	16.571154708782338
0.0017379384506793396	0.03526603531264295	-7.445672669987423	row_2446	573.2028	158.0	16.82	16.524695483782047	16.515689474376476	14.111940886422682	13.419631940535265	12.652441394001105
0.0017667902746343086	0.03571642360689466	7.413260957102037	row_305	124.0411	140.0	16.2	17.080059377656777	16.841925315845643	18.591436222026122	18.727704482298446	18.780642003286648
0.00176906863643906	0.03571642360689466	7.410729364348497	row_7163	650.9291	43.0	16.73	17.059102249586033	16.546274084514213	17.917981342413757	17.861921776457457	17.98856165242661
0.001787790870462618	0.03600349624521066	-7.390077579019001	row_6342	636.1261	297.0	12.31	13.884097346868238	13.875218132485424	9.295718111013061	8.00849002902911	8.295999464270905
0.0017927117697302695	0.03601188592711936	7.384693823590488	row_1764	295.1271	110.0	14.39	11.547377566980225	12.804756777664727	18.81592118189691	19.294586015884803	19.687365562823793
0.001798754409367561	0.03601367986201748	-7.378107732147988	row_3353	769.8916	39.0	16.64	16.786659584666353	16.760366355478354	15.744558776392044	15.233652848011612	15.633164819605977
0.0018018101244286417	0.03601367986201748	7.3747875925793	row_7914	600.0923	450.0	9.97	10.447128343266138	8.533106228427846	13.907863650176512	13.831909419507163	13.965627238848006
0.0018102227094989065	0.03609159741257795	7.365682840161231	row_5229	731.2702	39.0	12.08	11.683598899440065	12.172674834818219	15.30579271846278	14.687385188373849	14.132380996923803
0.001818713733006917	0.036170687301965924	-7.356546033208905	row_1994	349.0871	380.0	18.0	17.279152094328847	17.61673543933491	16.040470768948992	15.769613570675082	15.560210050447816
0.0018396288875922027	0.036340028968267546	-7.3342631059795345	row_7722	220.0088	95.0	12.06	12.972462275790853	13.171772099317536	10.173250226871595	10.276016163374546	10.192823462383096
0.0018434107258560007	0.036340028968267546	7.330267347238805	row_7049	415.2066	90.0	13.87	16.105552922367156	15.210746108499817	19.71386102138006	20.47988376792901	20.083405738253813
0.0018444884587161309	0.036340028968267546	-7.329130505357491	row_7685	291.061	278.0	14.31	14.334675600389245	13.997556573036361	10.173250226871595	11.605611033058915	10.203245572262833
0.0018454098512966385	0.036340028968267546	-7.328159228586298	row_5968	402.2171	89.0	15.57	15.61306041270466	15.455422989601692	15.122123205841225	14.945058612731286	14.966149787302788
0.0018706270031800497	0.03674610046787346	-7.301806967279	row_1985	347.0928	379.0	21.55	20.988563762850628	21.297083525908928	19.938345981250844	19.696556557882403	19.437234925710097
0.001881816515474635	0.03687530157161693	-7.29025390270955	row_72	99.08962	56.0	18.81	19.311993517191066	18.993042895532948	17.86696203335222	17.882535650406055	18.009405872186086
0.001887856488023303	0.036903209344123	7.284052882000623	row_5595	181.1214	93.0	15.18	14.81668954601637	14.802951306663362	15.826189670890512	15.831455192520865	15.841607017200722
0.0018966307263955213	0.03693482598846655	7.275088197005137	row_393	131.0331	68.0	16.41	16.76570245659561	16.536079214468298	17.3669728045491	17.583634478151428	17.623787806635804
0.00190140612550546	0.03693482598846655	7.270230637623612	row_6763	133.561	40.0	16.51	16.891445225020078	16.801145835662	17.71390410616759	18.057753578969113	18.103204861103723
0.0019078255409089415	0.03693482598846655	7.263724458509965	row_7414	171.0445	67.0	14.86	15.372053439891099	15.628735780382186	17.02004150293061	16.954911322719283	16.883818005174454
0.0019079528621934565	0.03693482598846655	7.263595689834156	row_7591	348.0698	551.0	13.61	13.632611810019304	12.947484958307484	15.162938653090459	15.687158074880701	15.7790743579223
0.0019334200142143644	0.03726045903085381	7.238050218001767	row_3987	830.7832	50.0	18.99	19.08146510841288	19.094991595992063	19.336318134324642	19.325506826807697	19.40596859607089
0.0019370450715767333	0.03726045903085381	7.234447796282577	row_4979	128.0176	329.0	14.23	13.47543334948872	14.242233454138235	15.775170361828971	15.862376003443758	16.00836077527652
0.0019387555918493038	0.03726045903085381	7.232750845791654	row_6262	246.1198	38.0	18.33	18.49466552243203	18.7687557545229	19.591414679632354	19.717170431830997	19.46850125534931
0.0019461418008141684	0.03731271869906301	7.225444396953509	row_7818	172.048	85.0	9.97	10.447128343266138	9.307916351917115	13.713990275742649	14.429711764016414	13.006793129912174
0.0019545062712027616	0.03738343932599541	-7.217211472001064	row_1511	245.8762	527.0	13.84	14.093668627575683	13.98736170299045	13.438486006810319	13.326869507766586	13.28819009666508
0.0019662093095139193	0.03751752608487777	7.205765197449584	row_2624	696.8451	42.0	17.46	17.541116195213153	17.494396998783973	17.999612236912228	18.23297150753217	18.301224948818728
0.0019793456067539483	0.03767825744285194	-7.19301686764087	row_5946	366.1834	43.0	14.18	15.455881952174076	15.7306844808413	10.632424008425478	10.677986705372145	9.161034584289101
0.0020305511237752394	0.03856117870447278	7.144302575246827	row_440	135.0023	89.0	19.75	20.055971563702496	19.706683798746745	20.785266511672454	21.160141608232642	20.906752418753058
0.002042598228575215	0.03869803989919157	-7.133061636865967	row_4210	858.8321	40.0	17.49	17.03814512151529	17.382253428278947	16.26495572881978	16.357108978210032	16.185536643232055
0.002058713878657868	0.038911152387398715	7.118151690752731	row_7139	616.8547	44.0	16.53	16.650438252206513	16.59724843474377	16.928206746619832	17.057980692462262	17.0922602027692
0.0020863619570317946	0.03933954583648882	-7.092904640600384	row_7499	372.0189	94.0	14.02	13.632611810019304	13.080018268904334	10.80588965923472	10.976887877626773	11.526853526989473
0.0020912203853042837	0.03933954583648882	7.088510775841425	row_7816	150.0487	65.0	9.97	10.447128343266138	11.95858256385408	15.142530929465842	14.955365549705583	15.539365830688341
0.002100109230627399	0.03941402182832407	7.080504392850354	row_6864	213.0066	177.0	13.6	13.967925859151217	14.048530923265917	14.928249831407364	15.079048793397153	15.289235193574646
0.0021443982438948106	0.040150969461215484	7.04122614263892	row_7128	598.1143	445.0	12.69	10.761485264327305	11.265331400732105	15.489462231084332	16.202504923595573	16.143848203713105
0.0021612832513962484	0.040372569146993005	7.0265141439484875	row_7746	202.2153	199.0	13.95	13.590697553877815	13.559177161062172	14.764988042410428	15.24395978498591	15.028682446581213
0.002206860676758199	0.041033963783343	-6.9874999372941256	row_5902	332.8498	527.0	13.77	13.831704526691377	13.824243782255866	13.49970917768417	13.337176444740884	13.319456426304292
0.002206954900167291	0.041033963783343	-6.987420314375264	row_6937	273.1054	68.0	14.99	14.722382469698019	14.894705137076564	12.020149214899435	10.729521390243633	12.16260222965345
0.002246581166425823	0.04167382001293377	-6.954301149485297	row_1118	191.0477	102.0	16.45	16.786659584666353	16.872509925983376	12.12218783302252	13.574235995149726	11.547697746748948
0.0022629156765004354	0.04171265551911074	-6.940858007864661	row_4582	959.0997	42.0	17.48	16.461824099569814	16.852120185891554	14.938453693219673	14.656464377450957	14.52842117235382
0.002264138722369307	0.04171265551911074	-6.939856271225011	row_1467	237.0899	55.0	18.92	19.437736285615536	19.105186466037974	18.050631545973772	18.119595200814896	17.926028993148186
0.002264597149464619	0.04171265551911074	6.93948096809346	row_6559	289.5668	446.0	13.74	13.559261861771699	14.853925656892919	18.071039269598387	17.14043618825664	17.290280290484212
0.0022695441089197214	0.04171265551911074	6.935436963615542	row_7811	138.0421	58.0	13.5	11.79886310382916	11.38766984128304	16.632294754062887	16.707544835336147	16.998461213851563
0.002291376995840455	0.04201733734345055	-6.917718138674651	row_7178	673.422	44.0	16.38	16.1265100504379	16.332181813550072	14.26499881360731	13.03827527248626	13.100592118829809
0.0023199927279570925	0.04244471821514177	6.894807314108616	row_7876	317.1101	111.0	11.3	12.909590891578619	10.990069909492496	15.76496650001666	16.17158411267268	16.644109477940496
0.002360806828737394	0.04309280957935037	6.862726058059798	row_4339	882.8567	40.0	17.55	17.237237838187358	17.280304727819832	18.030223822349154	18.06806051594341	18.176159630261886
0.002378134363455802	0.043310214660203045	6.849312140560388	row_5760	234.9729	458.0	13.06	13.066769352109203	12.957679828353397	14.867026660533513	14.141117528736086	14.45546640319566
0.0024073706149385864	0.04355486914760342	6.826950151635444	row_3742	804.8405	44.0	21.09	21.019999454956743	21.03201690471523	21.49953683853405	21.76825088971619	21.57376745105625
0.0024083589487746324	0.04355486914760342	6.826200059932036	row_1914	331.108	136.0	17.8	17.342023478541083	17.42303290846259	18.785309596459985	18.841080789015717	18.509667146413477
0.0024100875112354893	0.04355486914760342	6.824889086610695	row_5062	288.9211	47.0	17.83	18.138394345229372	18.228427642089592	18.897552076395378	19.00599178060448	19.134993739197714
0.002413359228566393	0.04355486914760342	-6.822410926479286	row_1346	219.082	53.0	24.4	25.03328948050432	24.23320609913141	22.683184808761837	22.149607557765194	21.876008637568628
0.0024266178887627416	0.04369551806454531	-6.812410393267356	row_7696	437.1309	320.0	13.73	14.08319006354031	14.894705137076564	10.173250226871595	11.255175175932802	11.203768120717617
0.002436275873647845	0.043770844066998923	-6.805168023865979	row_5348	116.0174	98.0	15.04	14.858603802157857	14.986458967489765	14.346629708105779	14.16173140268468	13.98647145860748
0.002453620215445713	0.04382792023354769	6.79225019321251	row_7579	258.0743	72.0	11.75	12.762890995083406	12.794561907618816	15.5710931255828	15.32641528078029	14.79939602922699
0.002457614836058511	0.04382792023354769	-6.789290994502272	row_7092	501.1777	57.0	19.03	19.23864356894346	18.952263415349304	18.173077887721472	18.336040877275142	17.978139542546874
0.0024598557035862166	0.04382792023354769	-6.7876335632445635	row_3914	822.9425	39.0	16.82	16.57708830395891	16.729781745340617	15.183346376715077	14.16173140268468	14.52842117235382
0.00246138038584902	0.04382792023354769	6.786506913427233	row_7848	256.0808	56.0	13.76	13.747876014408398	11.499813411788065	18.009816098724535	18.140209074763494	18.197003850021357
0.0024955795813095464	0.04433813056126628	6.7614594572521876	row_7899	443.1035	455.0	9.38	10.447128343266138	9.501618882789431	14.581318529788872	13.089809957357746	13.309034316424555
0.002512329257697578	0.044536745931911606	-6.7493458368480095	row_6577	356.0921	358.0	14.27	12.836240943331013	14.548079555515576	10.173250226871595	10.276016163374546	10.390843550098106
0.00251885735069648	0.04455368256375743	6.74465154461954	row_7845	248.1057	37.0	9.97	14.062232935469567	11.469228801650331	19.724064883192366	20.07791322593141	19.97918463945644
0.0025300346087672536	0.04465259756532935	6.736648786008837	row_7901	456.1242	450.0	10.27	10.447128343266138	8.99187538049386	14.95886141684429	13.88344410437865	13.538320733778777
0.0025704898597287253	0.04526666614213912	-6.708043508458654	row_7082	486.9999	536.0	14.49	13.967925859151217	14.089310403449563	13.081350843379521	12.924898965768987	12.714974053279526
0.00259247001508589	0.04553458093720192	-6.692733239293704	row_2399	516.1674	242.0	16.58	16.252252818862367	16.26081772322869	14.05071771554883	12.636304730488659	12.610752954482153
0.0025975559713891107	0.04553458093720192	6.6892133934506814	row_7909	563.9464	98.0	12.68	12.78384812315415	12.590664506700586	14.224183366358075	14.615236629553767	13.840561920291158
0.002602789679587402	0.04553458093720192	6.685600145731814	row_7173	669.8693	43.0	17.72	17.80308029609746	17.75946361997767	18.091446993223006	18.171129885686383	18.019827982065824
0.002616365953687418	0.04564447445032533	6.67626892979911	row_1255	205.1224	280.0	12.53	13.276340632816648	12.896510608077929	14.724172595161193	15.182118163140126	15.643586929485714
0.002621090083590507	0.04564447445032533	-6.673035930588913	row_5104	524.1397	43.0	16.21	17.153409325904384	16.587053564697857	13.418078283185702	12.378631306131224	11.433054538071838
0.0026261986550531148	0.04564447445032533	6.669547903854383	row_7896	426.3562	550.0	9.43	9.776500245002314	10.164285435773673	13.060943119754905	14.460632574939305	15.226702534296221
0.002638616510844781	0.04576082213493281	6.661103987527221	row_7970	458.12199999999996	375.0	9.54	10.447128343266138	8.971485640402038	12.795642712634882	14.027741222018813	14.038582008006168
0.0026568413881959668	0.0459771577892354	6.64879964233134	row_7026	372.3093	127.0	13.72	13.182033556498297	13.752879691934487	15.101715482216608	15.429484650523266	15.862451236960199
0.0026749637811651263	0.046190789266555475	-6.636667147357867	row_3787	808.9241	40.0	18.54	18.63088685489187	18.42213017296191	16.836371990309058	16.326188167287143	17.206903411446312
0.0026814714046050946	0.04620337043064166	-6.632335135708276	row_2261	451.0751	94.0	16.86	17.47824481100092	17.41283803841668	11.969129905837892	10.276016163374546	13.038059459551384
0.0027043278469455322	0.046455275745658525	6.617221992516484	row_3418	774.8244	41.0	17.46	17.47824481100092	17.494396998783973	17.78533113885375	17.800080154611674	17.9572953227874
0.0027105922614684133	0.046455275745658525	6.613107284397584	row_7127	597.1097	445.0	13.89	12.029391512607349	12.611054246792408	16.33638276150594	16.8930697008735	16.66495369769997
0.002715360812336333	0.046455275745658525	-6.6099829596567545	row_7689	318.2995	82.0	13.41	14.020318679328078	13.477618200694879	10.632424008425478	11.718987339776186	10.76603950576865
0.0027242516549074195	0.046455275745658525	6.60417573957651	row_6269	274.9714	115.0	15.61	16.241774254826996	16.01614084212682	17.29554577186294	17.697010784868702	17.331968730003158
0.0027251437554363786	0.046455275745658525	6.603594336137475	row_4399	901.8943	40.0	19.61	19.52156479789851	19.462006917644874	20.060792322998548	19.96453691921414	19.8853856505388
0.0027519781948342685	0.046812905675957396	6.58621445566672	row_4291	870.7752	43.0	18.61	18.714715367174847	18.605637833788315	19.122037036266164	19.325506826807697	19.437234925710097
0.0027786554343471733	0.047166348614873996	-6.569142025930778	row_1935	335.0087	117.0	14.48	15.65497466884615	15.66951526056583	12.74462340357334	12.656918604437253	12.579486624842943
0.002796820082596851	0.04737410288212251	-6.557632416645802	row_3659	796.8969	40.0	16.97	16.430388407463695	16.719586875294706	15.530277678333567	14.986286360628474	15.059948776220423
0.002894215016127739	0.04892018827471727	6.49745173569248	row_2007	353.0898	184.0	13.52	11.966520128395116	12.274623535277332	15.836393532702822	15.97575231016103	15.539365830688341
0.0029280759250972527	0.04938811607838088	6.477110485594641	row_6867	220.0421	440.0	12.85	11.788384539793787	13.253331059684829	17.040449226555225	15.986059247135326	15.914561786358885
0.002934302870783081	0.049388950425075226	6.473401290149856	row_1852	313.103	162.0	15.88	15.19391785128977	15.43503324950987	16.87718743755829	16.996139070616476	16.758752686617605
